caption_order,sentence,best_frame_idx,best_timestamp_pct,best_score,is_event,clip_dir
6,The camera remains steady as the vehicle continues forward.,9,90.0,0.8294,False,<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_7/02
0,"The ego-vehicle is moving straight along a three-lane city street on a clear, sunny day.",5,54.4,0.9236,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03
1,The road is well-maintained with white lane markings and a central divider.,0,10.0,0.8562,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03
2,"On the left side of the road, there are several parked and moving vehicles, including a white minivan and a black sedan, while the right side features a mix of parked cars, a white pickup truck, and a motorcycle.",4,45.6,0.3038,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03
3,"The street is lined with multi-story buildings, some with storefronts displaying signs in Korean, such as ""하나인"" and ""성등차음"".",5,54.4,0.8597,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03
4,"Trees are planted along the sidewalk, adding greenery to the urban landscape.",6,63.3,0.3799,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03
5,"The sky is bright blue with scattered clouds, indicating good visibility and favorable weather conditions.",8,81.1,0.1315,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03
6,"The ego-vehicle maintains a steady pace, keeping a safe distance from the vehicles in front and to the sides.",5,54.4,0.346,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_7/03
0,"The ego-vehicle is moving straight along a two-lane city street on a clear, sunny day.",5,54.4,0.7868,False,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04
1,"The road is paved and features a double yellow line down the center, separating the two lanes.",2,27.8,0.9681,True,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04
2,"Trees line both sides of the street, casting long shadows across the road.",8,81.1,0.9909,True,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04
3,"On the left side, there are parked vehicles, including a white van and several other cars, while the right side has a row of parked cars and a building with a modern design.",5,54.4,0.5766,False,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04
4,The sky is bright with scattered clouds.,0,10.0,0.4182,False,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04
5,"The vehicle is traveling at a steady pace, and the traffic flow appears to be moderate, with cars and a few buses moving in the opposite direction.",9,90.0,0.0266,False,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04
6,"The road condition is clear, and the visibility is excellent.",2,27.8,0.3062,False,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_7/04
0,"The ego-vehicle is driving on a wet, three-lane city street under rainy conditions, with the road surface reflecting the overcast sky.",9,90.0,0.3959,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01
1,"The vehicle is moving forward in the middle lane, with the left and right lanes visible, and the road is marked with white dashed lines and a yellow dividing line.",8,81.1,0.4641,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01
2,"The surrounding environment features a series of streetlights and a few signs, including a ""No Entry"" sign and a ""No Parking"" sign, along with a concrete wall on the right side.",0,10.0,0.0409,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01
3,"There are several other vehicles on the road, including a white car on the left and a black truck on the right, which are moving in the same direction.",2,27.8,0.1623,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01
4,"The road appears to be in a suburban or urban area, with some trees and buildings visible in the background.",9,90.0,0.3137,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01
5,"The video captures the vehicle's forward motion, with the road and surrounding objects appearing to move past the camera.",3,36.7,0.9845,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01
6,"The overall scene is characterized by a muted color palette, with the wet road reflecting the gray sky and the presence of raindrops on the camera lens.",0,10.0,0.9681,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_10/01
0,"The ego-vehicle is moving straight along a multi-lane city street, navigating through a dense traffic flow under rainy conditions.",1,18.9,0.1403,True,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04
1,"The road surface is wet, reflecting the overhead light and creating a glossy appearance, while raindrops are visible on the camera lens.",8,81.1,0.079,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04
2,"The road is a wide, multi-lane highway with clearly marked lanes and a white arrow indicating forward movement.",5,54.4,0.008,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04
3,"In the surrounding area, several other vehicles are visible, including a white sedan ahead, a silver SUV to the left, and a white convertible on the right.",1,18.9,0.8326,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04
4,"The traffic is moderate, with vehicles maintaining a steady pace.",0,10.0,0.2475,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04
5,"On the left side of the road, there is a gas station and a pedestrian crossing, while on the right, a few trees and buildings are visible.",7,72.2,0.0021,True,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04
6,"A speed limit sign indicating '50' is seen on the right side of the road, and the overall environment suggests a busy urban setting during the daytime.",3,36.7,0.0592,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_4/04
0,"The video captures a front-view of an ego-vehicle driving through a city street during the daytime, with the road surface visibly wet from rain.",8,81.1,0.9787,False,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/03
1,"The road is a multi-lane highway, with the ego-vehicle occupying the rightmost lane, marked by a double yellow line on the left.",7,72.2,0.0323,False,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/03
2,"The vehicle is moving straight ahead, navigating through a dense traffic flow.",6,63.3,0.4242,True,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/03
3,"On the left side of the road, a green bus is seen approaching, followed by a white car and a green bus.",3,36.7,0.9885,True,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/03
4,"The road is lined with trees and buildings, and various signs are visible, including a blue sign with white text that reads ""SINCE 1993"" and a red sign with the word ""KOREA"" in white.",9,90.0,0.0019,False,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/03
5,"The road is bustling with traffic, including cars, buses, and a white SUV, all moving in the same direction.",1,18.9,0.98,False,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/03
6,"The visibility is somewhat reduced due to raindrops on the camera lens, which create a blurry effect and reflect light.",1,18.9,0.8821,False,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/03
7,The overall scene depicts a typical urban environment during a rainy day.,1,18.9,0.4584,False,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_3/03
0,"The video captures a front-view ego-vehicle driving on a multi-lane city street during the daytime, with the road surface appearing wet due to rainfall.",8,81.1,0.9696,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_11/02
1,"Raindrops are visible on the camera lens, creating a blurred, bokeh effect that obscures some details of the surroundings.",6,63.3,0.8089,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_11/02
2,"The road is a wide, multi-lane highway with white lane markings and a crosswalk in the center.",2,27.8,0.2531,True,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_11/02
3,"Several vehicles are present, including a silver sedan on the right, a black SUV in the middle lane, and a white taxi on the left.",2,27.8,0.3126,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_11/02
4,"The ego-vehicle is moving forward, navigating through the traffic with a clear view of the road ahead.",9,90.0,0.1264,True,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_11/02
5,"The surrounding environment features tall buildings and greenery, indicating an urban setting.",9,90.0,0.1571,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_11/02
6,"The traffic flow is moderate, with vehicles maintaining a steady pace as they approach and cross the intersection.",4,45.6,0.3669,True,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_11/02
7,"The camera remains focused on the road ahead, capturing the dynamic movement of the vehicles and the urban landscape.",9,90.0,0.9874,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_11/02
0,"The ego-vehicle is driving on a wet, single-lane road in a city environment, approaching a roundabout.",0,10.0,0.3749,True,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_6/02
1,"The road surface is dark and reflective due to the rain, and water droplets are visible on the camera lens, indicating rainy weather.",9,90.0,0.8631,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_6/02
2,"The vehicle is moving through a roundabout, turning left as it navigates the intersection.",0,10.0,0.4595,True,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_6/02
3,"In the background, there are tall buildings, including some under construction, and a large overpass overhead.",5,54.4,0.7413,True,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_6/02
4,The road has white directional arrows and yellow lines marking the lanes.,6,63.3,0.1076,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_6/02
5,"A white car is parked on the right side of the road, and a cyclist is seen riding on the sidewalk.",9,90.0,0.222,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_6/02
6,"The sky is overcast, and the overall lighting is dim, suggesting it is daytime.",1,18.9,0.2631,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_6/02
7,"The camera is positioned inside the vehicle, capturing the view from the front.",7,72.2,0.4109,False,<DATASET_ROOT>/240325141234_M801C06L62G031_2673_end_extract/drive_6/02
0,"The ego-vehicle is moving straight along a clear, single-lane city street on a sunny day.",4,45.6,0.8841,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_20/01
1,"The road is paved and has a central yellow dividing line, with a crosswalk painted in the middle of the road.",3,36.7,0.7848,True,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_20/01
2,"The surrounding environment is lined with trees and buildings, and several vehicles are visible on the road.",0,10.0,0.8014,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_20/01
3,"On the left side of the road, there are parked cars, including a black Kia Soul, and a silver Hyundai sedan.",0,10.0,0.3107,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_20/01
4,"The right side of the road features a sidewalk with various storefronts, including a restaurant with a sign in Korean.",2,27.8,0.8932,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_20/01
5,"A few pedestrians can be seen walking along the sidewalk, and a person is riding a bicycle.",5,54.4,0.0449,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_20/01
6,"The sky is bright and clear, indicating that the weather is sunny.",9,90.0,0.3252,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_20/01
7,The road appears to be well-maintained with no visible debris or damage.,4,45.6,0.5511,False,<DATASET_ROOT>/240529140943_M801C06L62G031_2673_end_extract/drive_20/01
0,"The ego-vehicle is driving straight along a three-lane city street, with the road surface appearing wet from recent rain.",3,36.7,0.2625,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/02
1,"Raindrops are visible on the camera lens, creating a blurred effect and reducing visibility.",8,81.1,0.4262,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/02
2,"The vehicle is moving at a steady pace, maintaining a consistent distance from the car in front.",3,36.7,0.442,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/02
3,"The road is lined with modern buildings, including a prominent high-rise with a distinctive geometric facade.",0,10.0,0.2441,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/02
4,"On the right side of the road, a white taxi is visible, and a red car is in the adjacent lane.",2,27.8,0.7014,False,<DATASET_ROOT>/240205094744_M801C06L62G031_2673_end_extract/drive_7/02
